2022,브라질,8609
2022,멕시코,8676
2022,러시아,60019
2022,영국,44806
2022,독일,65107
2022,프랑스,62619
2022,이탈리아,18138
2022,네덜란드,25651
2022,우크라이나,13305
2022,스페인,14367
2022,루마니아,5872
2022,노르웨이,4574
2022,스웨덴,7455
2022,폴란드,11732
2022,스위스,8069
2022,포르투갈,3827
2022,오스트리아,6556
2022,핀란드,5511
2022,벨기에,7728
2022,크로아티아,2469
2022,그리스,5586
2022,불가리아,3176
2022,덴마크,6138
2022,아일랜드,3962
2022,호주,65502
2022,뉴질랜드,15722
2022,남아프리카공화국,5516
2023,중국,2019424
2023,일본,2316429
2023,대만,960607
2023,홍콩,403984
2023,마카오,27528
2023,필리핀,342819
2023,인도네시아,250249
2023,태국,379442
2023,베트남,420688
2023,인도,122771
2023,말레이시아,259872
2023,싱가포르,347814
2023,몽골,135216
2023,우즈베키스탄,52480
2023,미얀마,56717
2023,GCC,31029
2023,카자흐스탄,46874
2023,튀르키예,31748
2023,캄보디아,40935
2023,스리랑카,21404
2023,방글라데시,19888
2023,파키스탄,12197
2023,이스라엘,13425
2023,이란,3122
2023,미국,1086415
2023,캐나다,201849
2023,브라질,22854
2023,멕시코,22141
2023,러시아,158775
2023,영국,121376
2023,독일,132720
2023,프랑스,133406
2023,이탈리아,47631
2023,네덜란드,49225
2023,우크라이나,15976
2023,스페인,34508
2023,루마니아,11785
2023,노르웨이,10690
2023,스웨덴,18974
2023,폴란드,29192
2023,스위스,20217
2023,포르투갈,9536
2023,오스트리아,13053
2023,핀란드,12668
2023,벨기에,16878
2023,크로아티아,3928
2023,그리스,7839
2023,불가리아,4547
2023,덴마크,13564
2023,아일랜드,9244
2023,호주,198604
2023,뉴질랜드,39956
2023,남아프리카공화국,12646
2024,중국,4603273
2024,일본,3224079
2024,대만,1473908
2024,홍콩,571418
2024,마카오,45338
2024,필리핀,516760
2024,인도네시아,336185
2024,태국,323856
2024,베트남,511420
2024,인도,176668
2024,말레이시아,300836
2024,싱가포르,375428
2024,몽골,141902
2024,우즈베키스탄,59501
2024,미얀마,76334
2024,GCC,40959
2024,카자흐스탄,54893
2024,튀르키예,46027
2024,캄보디아,48084
2024,스리랑카,27666
2024,방글라데시,23959
2024,파키스탄,15842
2024,이스라엘,14789
2024,이란,4068
2024,미국,1320108
2024,캐나다,254332
2024,브라질,33292
2024,멕시코,57888
2024,러시아,197198
2024,영국,147493
2024,독일,157185
2024,프랑스,164508
2024,이탈리아,63423
2024,네덜란드,55038
2024,우크라이나,22414
2024,스페인,47031
2024,루마니아,16017
2024,노르웨이,12192
2024,스웨덴,20837
2024,폴란드,43539
2024,스위스,25819
2024,포르투갈,13919
2024,오스트리아,15660
2024,핀란드,13895
2024,벨기에,19626
2024,크로아티아,6112
2024,그리스,10821
2024,불가리아,6494
2024,덴마크,15730
2024,아일랜드,12317
2024,호주,244338
2024,뉴질랜드,42177
2024,남아프리카공화국,16553
